"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01044099999","2006-10-27T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0087,1","99999,9,C,N","011265,1,N,1","+0000,1","-0040,1","99999,9","02,5,+00750,1,99,9","04,5,+06000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9",,,,,"MET060METAR ENHK 271320Z 11017KT 9999 FEW025 SCT200 M00/M04 Q1004;","P01 060003SCOCIG"
"01044099999","2006-10-27T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0087,1","99999,9,C,N","011265,1,N,1","-0010,1","-0040,1","99999,9","02,5,+00750,1,99,9","04,5,+06000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9",,,,,"MET060METAR ENHK 271350Z 11017KT 9999 FEW025 SCT200 M01/M04 Q1004;","P01 060003SCOCIG"
"01044099999","2006-10-27T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0072,1","99999,9,C,N","011265,1,N,1","+0000,1","-0040,1","99999,9","02,5,+00750,1,99,9","04,5,+06000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9",,,,,"MET060METAR ENHK 271420Z 12014KT 9999 FEW025 SCT200 M00/M04 Q1004;","P01 060003SCOCIG"
"01044099999","2006-10-29T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","270,1,N,0021,1","00900,1,C,N","011265,1,N,1","+0000,1","-0040,1","99999,9","02,5,+00540,1,99,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9","16,1",,,,"MET078METAR ENHK 291250Z 27004KT 210V320 9999 VCSH FEW018 BKN030 M00/M04 Q1003 RESN;",
"01044099999","2006-10-29T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","220,1,N,0062,1","99999,9,C,N","011265,1,N,1","+0000,1","-0040,1","99999,9","02,5,+00450,1,99,9","04,5,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9","16,1",,,,"MET073METAR ENHK 291320Z 22012KT 170V260 9999 VCSH FEW015 SCT030 M00/M04 Q1003;","P01 009003SCOCIG"
"01044099999","2006-10-29T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","190,1,N,0036,1","99999,9,C,N","011265,1,N,1","-0010,1","-0030,1","99999,9","02,5,+00450,1,99,9","04,5,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9","16,1",,,,"MET073METAR ENHK 291350Z 19007KT 160V230 9999 VCSH FEW015 SCT030 M01/M03 Q1003;","P01 009003SCOCIG"
"01044099999","2006-10-29T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","200,1,N,0021,1","99999,9,C,N","011265,1,N,1","-0010,1","-0050,1","99999,9","02,5,+00450,1,99,9","04,5,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10031,1,99999,9","16,1",,,,"MET065METAR ENHK 291450Z 20004KT 9999 VCSH FEW015 SCT030 M01/M05 Q1003;","P01 009003SCOCIG"
"01044099999","2006-10-30T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0041,1","99999,9,C,Y","009900,1,N,1","-0010,1","-0050,1","99999,9",,,,,,,"10041,1,99999,9",,,,,"MET047METAR ENHK 300420Z 09008KT CAVOK M01/M05 Q1004;",
"01044099999","2006-10-30T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0046,1","22000,1,9,N","011265,1,N,1","-0010,1","-0050,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9",,,,,"MET053METAR ENHK 300450Z 09009KT 9999 FEW030 M01/M05 Q1004;",
"01044099999","2006-10-30T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","050,1,N,0026,1","99999,9,C,N","011265,1,N,1","-0030,1","-0060,1","99999,9","02,5,+00900,1,99,9","04,5,+02100,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9",,,,,"MET060METAR ENHK 300650Z 05005KT 9999 FEW030 SCT070 M03/M06 Q1005;","P01 021003SCOCIG"
"01044099999","2006-10-30T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0051,1","22000,1,9,N","011265,1,N,1","-0020,1","-0050,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET053METAR ENHK 301320Z 09010KT 9999 FEW030 M02/M05 Q1009;",
"01044099999","2006-10-30T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0051,1","22000,1,9,N","011265,1,N,1","-0020,1","-0050,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET053METAR ENHK 301350Z 09010KT 9999 FEW020 M02/M05 Q1009;",
"01044099999","2006-10-30T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0031,1","22000,1,9,N","011265,1,N,1","-0030,1","-0060,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET053METAR ENHK 301420Z 10006KT 9999 FEW020 M03/M06 Q1009;",
"01044099999","2006-10-30T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","080,1,N,0031,1","22000,1,9,N","011265,1,N,1","-0030,1","-0060,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET053METAR ENHK 301450Z 08006KT 9999 FEW020 M03/M06 Q1009;",
"01044099999","2006-10-31T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","080,1,N,0036,1","22000,1,9,N","011265,1,N,1","-0040,1","-0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET050METAR ENHK 310420Z 08007KT 9999 NSC M04/M07 Q1010;","Q01    003SCCGA1"
"01044099999","2006-10-31T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0026,1","22000,1,9,N","011265,1,N,1","-0040,1","-0070,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENHK 310450Z 09005KT 9999 FEW020 M04/M07 Q1010;",
"01044099999","2006-10-31T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0026,1","22000,1,9,N","011265,1,N,1","-0040,1","-0080,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENHK 310520Z 09005KT 9999 FEW020 M04/M08 Q1010;",
"01044099999","2006-10-31T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","080,1,N,0026,1","22000,1,9,N","011265,1,N,1","-0040,1","-0070,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENHK 310550Z 08005KT 9999 FEW020 M04/M07 Q1010;",
"01044099999","2006-10-31T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0026,1","22000,1,9,N","011265,1,N,1","-0040,1","-0080,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENHK 310620Z 09005KT 9999 FEW020 M04/M08 Q1010;",
"01044099999","2006-10-31T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0005,1","22000,1,9,N","011265,1,N,1","-0040,1","-0070,1","99999,9","02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENHK 310650Z VRB01KT 9999 FEW020 M04/M07 Q1010;",
"01044099999","2006-10-31T07:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","090,1,N,0026,1","22000,1,9,N","011265,1,N,1","-0050,1","-0070,1","99999,9","02,5,+00450,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENHK 310720Z 09005KT 9999 FEW015 M05/M07 Q1010;",
"01044099999","2006-10-31T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0036,1","22000,1,9,N","011265,1,N,1","-0020,1","-0070,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENHK 311350Z 17007KT 9999 FEW030 M02/M07 Q1010;",
"01044099999","2006-10-31T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0010,1","22000,1,9,N","011265,1,N,1","-0030,1","-0070,1","99999,9","02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET053METAR ENHK 311420Z VRB02KT 9999 FEW030 M03/M07 Q1009;",
"01044099999","2006-11-01T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","260,1,N,0041,1","00750,1,C,N","011265,1,N,1","+0000,1","-0040,1","99999,9","07,5,+00750,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET053METAR ENHK 010420Z 26008KT 9999 BKN025 M00/M04 Q1008;",
"01044099999","2006-11-01T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","260,1,N,0046,1","00900,1,C,N","011265,1,N,1","+0000,1","-0040,1","99999,9","07,5,+00900,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET053METAR ENHK 010450Z 26009KT 9999 BKN030 M00/M04 Q1008;",
"01044099999","2006-11-01T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","260,1,N,0026,1","00810,1,C,N","011265,1,N,1","+0000,1","-0040,1","99999,9","07,5,+00810,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET053METAR ENHK 010520Z 26005KT 9999 BKN027 M00/M04 Q1008;",
"01044099999","2006-11-01T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0010,1","00390,1,C,N","011265,1,N,1","-0010,1","-0040,1","99999,9","07,5,+00390,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","16,1",,,,"MET058METAR ENHK 010620Z VRB02KT 9999 VCSH BKN013 M01/M04 Q1008;",
"01044099999","2006-11-01T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","200,1,N,0026,1","02400,1,C,N","011265,1,N,1","-0010,1","-0060,1","99999,9","02,5,+00900,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET060METAR ENHK 011250Z 20005KT 9999 FEW030 BKN080 M01/M06 Q1007;",
"01044099999","2006-11-01T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0031,1","02400,1,C,N","011265,1,N,1","-0010,1","-0060,1","99999,9","02,5,+00900,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET060METAR ENHK 011320Z 17006KT 9999 FEW030 BKN080 M01/M06 Q1007;",
"01044099999","2006-11-01T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","160,1,N,0031,1","02400,1,C,N","011265,1,N,1","-0010,1","-0060,1","99999,9","02,5,+00900,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET060METAR ENHK 011350Z 16006KT 9999 FEW030 BKN080 M01/M06 Q1007;",
"01044099999","2006-11-01T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","160,1,N,0036,1","99999,9,C,N","011265,1,N,1","-0010,1","-0060,1","99999,9","02,5,+00900,1,99,9","04,5,+01650,5,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET060METAR ENHK 011420Z 16007KT 9999 FEW030 SCT055 M01/M06 Q1007;","P01 016503SCOCIG"
"01044099999","2006-11-01T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","170,1,N,0036,1","01200,1,C,N","011265,1,N,1","-0010,1","-0060,1","99999,9","04,5,+00750,1,99,9","07,5,+01200,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","16,1",,,,"MET065METAR ENHK 011450Z 17007KT 9999 VCSH SCT025 BKN040 M01/M06 Q1007;",
"01044099999","2006-11-01T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","160,1,N,0041,1","00030,1,9,N","001000,1,N,1","-0020,1","-0030,1","99999,9","09,1,+00030,1,99,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,"10071,1,99999,9","86,5",,,,"MET065METAR ENHK 011520Z 16008KT 130V200 1000 SHSN VV001 M02/M03 Q1007;",
"01044099999","2006-11-01T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","070,1,N,0036,1","00450,1,C,N","004000,1,N,1","-0020,1","-0030,1","99999,9","04,5,+00300,1,99,9","07,5,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","86,5",,,,"MET065METAR ENHK 011550Z 07007KT 4000 SHSN SCT010 BKN015 M02/M03 Q1007;",
"01044099999","2006-11-02T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","310,1,N,0093,1","00600,1,C,N","009000,1,N,1","-0020,1","-0060,1","99999,9","02,5,+00210,1,99,9","04,5,+00600,1,99,9","07,5,+01350,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,"0149,1","MET075METAR ENHK 020420Z 31018G29KT 9000 VCSH FEW007 SCT020 BKN045 M02/M06 Q1012;",
"01044099999","2006-11-02T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","300,1,N,0067,1","99999,9,C,N","011265,1,N,1","-0010,1","-0060,1","99999,9","02,5,+00450,1,99,9","04,5,+00750,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET060METAR ENHK 020450Z 30013KT 9999 FEW015 SCT025 M01/M06 Q1012;","P01 007503SCOCIG"
"01044099999","2006-11-02T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","300,1,N,0072,1","22000,1,9,N","011265,1,N,1","-0010,1","-0080,1","99999,9","04,5,+00750,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET053METAR ENHK 020520Z 30014KT 9999 SCT025 M01/M08 Q1011;",
"01044099999","2006-11-02T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","300,1,N,0051,1","00750,1,C,N","011265,1,N,1","-0010,1","-0080,1","99999,9","02,5,+00450,1,99,9","04,5,+00750,1,99,9","07,5,+01290,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET075METAR ENHK 020550Z 30010KT 270V340 9999 FEW015 SCT025 BKN043 M01/M08 Q1011;",
"01044099999","2006-11-02T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","350,1,N,0057,1","00660,1,C,N","011265,1,N,1","-0020,1","-0050,1","99999,9","02,5,+00450,1,99,9","04,5,+00660,1,99,9","07,5,+01050,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,,"MET080METAR ENHK 020620Z 35011KT 320V030 9999 VCSH FEW015 SCT022 BKN035 M02/M05 Q1012;",
"01044099999","2006-11-02T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","330,1,N,0051,1","01800,1,C,N","011265,1,N,1","+0000,1","-0060,1","99999,9","04,5,+00990,1,99,9","07,5,+01800,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET060METAR ENHK 021350Z 33010KT 9999 SCT033 BKN060 M00/M06 Q1012;",
"01044099999","2006-11-02T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","340,1,N,0036,1","01800,1,C,N","011265,1,N,1","+0000,1","-0070,1","99999,9","04,5,+00990,1,99,9","07,5,+01800,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET059METAR ENHK 021420Z 34007KT 9999 SCT033 BKN060 00/M07 Q1011;",
"01044099999","2006-11-02T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","320,1,N,0051,1","01800,1,C,N","011265,1,N,1","+0000,1","-0070,1","99999,9","04,5,+00990,1,99,9","07,5,+01800,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET059METAR ENHK 021450Z 32010KT 9999 SCT033 BKN060 00/M07 Q1011;",
"01044099999","2006-11-02T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","010,1,N,0026,1","01800,1,C,N","011265,1,N,1","+0000,1","-0070,1","99999,9","04,5,+00990,1,99,9","07,5,+01800,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET059METAR ENHK 021520Z 01005KT 9999 SCT033 BKN060 00/M07 Q1011;",
"01044099999","2006-11-02T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","040,1,N,0031,1","00750,1,C,N","011265,1,N,1","-0010,1","-0060,1","99999,9","02,5,+00450,1,99,9","04,5,+00750,1,99,9","07,5,+00900,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET067METAR ENHK 021550Z 04006KT 9999 FEW015 SCT025 BKN030 M01/M06 Q1011;",
"01044099999","2006-11-03T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","030,1,N,0015,1","22000,1,9,N","011265,1,N,1","-0040,1","-0060,1","99999,9","04,5,+01050,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET061METAR ENHK 030420Z 03003KT 340V080 9999 SCT035 M04/M06 Q1011;",
"01044099999","2006-11-03T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","030,1,N,0026,1","99999,9,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","02,5,+00420,1,99,9","04,5,+00960,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET068METAR ENHK 030450Z 03005KT 340V090 9999 FEW014 SCT032 M03/M05 Q1011;","P01 009603SCOCIG"
"01044099999","2006-11-03T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0005,1","99999,9,C,N","011265,1,N,1","-0030,1","-0060,1","99999,9","02,5,+00420,1,99,9","04,5,+00960,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET060METAR ENHK 030520Z VRB01KT 9999 FEW014 SCT032 M03/M06 Q1011;","P01 009603SCOCIG"
"01044099999","2006-11-03T05:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0005,1","99999,9,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","02,5,+00420,1,99,9","04,5,+01050,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET060METAR ENHK 030550Z VRB01KT 9999 FEW014 SCT035 M03/M05 Q1012;","P01 010503SCOCIG"
"01044099999","2006-11-03T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","999,9,V,0010,1","99999,9,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","02,5,+00420,1,99,9","04,5,+01050,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,,"MET065METAR ENHK 030620Z VRB02KT 9999 VCSH FEW014 SCT035 M03/M05 Q1012;","P01 010503SCOCIG"
"01044099999","2006-11-03T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","140,1,N,0015,1","01710,5,C,N","011265,1,N,1","-0040,1","-0080,1","99999,9","04,5,+01380,1,99,9","07,5,+01710,5,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9","16,1",,,,"MET065METAR ENHK 031350Z 14003KT 9999 VCSH SCT046 BKN057 M04/M08 Q1014;",
"01044099999","2006-11-03T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","100,1,N,0026,1","01680,5,C,N","011265,1,N,1","-0020,1","-0060,1","99999,9","04,5,+01410,1,99,9","07,5,+01680,5,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9","16,1",,,,"MET065METAR ENHK 031420Z 10005KT 9999 VCSH SCT047 BKN056 M02/M06 Q1014;",
"01044099999","2006-11-03T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","240,1,N,0015,1","01590,5,C,N","011265,1,N,1","-0010,1","-0050,1","99999,9","04,5,+01050,1,99,9","07,5,+01590,5,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9","85,5",,,,"MET074METAR ENHK 031520Z 24003KT 120V280 9999 -SHSN SCT035 BKN053 M01/M05 Q1014;",
"01044099999","2006-11-03T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","250,1,N,0021,1","01050,1,C,N","008000,1,N,1","-0020,1","-0040,1","99999,9","02,5,+00300,1,99,9","04,5,+01050,1,99,9","07,5,+01500,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9","71,1",,,,"MET071METAR ENHK 031550Z 25004KT 8000 -SN FEW010 SCT035 BKN050 M02/M04 Q1014;",
"01044099999","2006-11-05T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0082,1","99999,9,C,Y","009900,1,N,1","+0010,1","-0020,1","99999,9",,,,,,,"10020,1,99999,9",,,,,"MET046METAR ENHK 051250Z 12016KT CAVOK 01/M02 Q1002;",
"01044099999","2006-11-05T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0077,1","99999,9,C,Y","009900,1,N,1","+0010,1","-0020,1","99999,9",,,,,,,"10010,1,99999,9",,,,,"MET046METAR ENHK 051320Z 12015KT CAVOK 01/M02 Q1001;",
"01044099999","2006-11-05T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0093,1","99999,9,C,Y","009900,1,N,1","+0010,1","-0030,1","99999,9",,,,,,,"10010,1,99999,9",,,,,"MET046METAR ENHK 051350Z 12018KT CAVOK 01/M03 Q1001;",
"01044099999","2006-11-05T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0093,1","99999,9,C,Y","009900,1,N,1","+0010,1","-0030,1","99999,9",,,,,,,"10010,1,99999,9",,,,,"MET046METAR ENHK 051420Z 11018KT CAVOK 01/M03 Q1001;",
"01044099999","2006-11-05T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0087,1","99999,9,C,Y","009900,1,N,1","+0010,1","-0030,1","99999,9",,,,,,,"10000,1,99999,9",,,,,"MET046METAR ENHK 051450Z 11017KT CAVOK 01/M03 Q1000;",
"01044099999","2006-11-05T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0077,1","99999,9,C,Y","009900,1,N,1","+0010,1","-0030,1","99999,9",,,,,,,"10000,1,99999,9",,,,,"MET046METAR ENHK 051520Z 11015KT CAVOK 01/M03 Q1000;",
"01044099999","2006-11-06T04:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0139,1","22000,1,9,N","999999,9,N,1","+0020,1","-0020,1","99999,9","02,5,+01050,5,99,9",,,,,,"09850,1,99999,9",,,,,"MET047METAR ENHK 060420Z 12027KT FEW035 02/M02 Q0985;",
"01044099999","2006-11-06T04:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0145,1","22000,1,9,N","999999,9,N,1","+0020,1","-0020,1","99999,9","02,5,+01500,5,99,9",,,,,"999,M,+9999,9","09850,1,99999,9",,,,,"MET047METAR ENHK 060450Z 11028KT FEW050 02/M02 Q0985;","Q01 -00282ATMX  "
"01044099999","2006-11-06T05:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","110,1,N,0149,1","22000,1,9,N","011265,1,N,1","+0020,1","-0030,1","99999,9","02,5,+01500,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"09851,1,99999,9",,,,,"MET052METAR ENHK 060520Z 11029KT 9999 FEW050 02/M03 Q0985;",
"01044099999","2006-11-06T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","ENHK ","V020","120,1,N,0144,1","02400,1,C,N","011265,1,N,1","+0010,1","-0020,1","99999,9","02,5,+01050,1,99,9","07,5,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09851,1,99999,9",,,,,"MET059METAR ENHK 060620Z 12028KT 9999 FEW035 BKN080 01/M02 Q0985;",
